url,artist,name,artist_pop,track_pop,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,bpm,time_signature,duration_ms,app,release_date,image,songplay,C1,M1,K1,mode,key,camelot,
spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,91,93,0.714,0.728,-4.595,0.0468,0.298,0,0.106,0.901,114.996,4,177955,tiktok,5/20/2022,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/ab3568a72e1c016308c263854dc307251ce33a2b?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:1KdjnlcPAerLiHMNnex0yw,Monaldin,Moi... Lolita,47,49,0.796,0.66,-6.695,0.0505,0.0531,2.73E-05,0.319,0.735,109.92,4,158312,tiktok,7/29/2022,https://i.scdn.co/image/ab67616d0000b2735db8689d3d7eb3f241219259,https://p.scdn.co/mp3-preview/7b9e9b1719e49fe972c185110d4f4299380be21b?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:2jCnjTZKgSY7aJsmN9HxvL,Matvey Emerson,Warning / Signs,51,46,0.712,0.829,-8.167,0.03,0.0891,0.0279,0.168,0.541,121.976,4,155410,tiktok,8/5/2022,https://i.scdn.co/image/ab67616d0000b2731ee475f7368fef3c22a1b367,https://p.scdn.co/mp3-preview/5d13a323dccfe30482abbbd11018c05eba96c267?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:4dti9wNv11Znl6vIsMgvpT,Shab,Serenity,37,46,0.688,0.595,-8.094,0.0508,0.0515,2.7E-06,0.0853,0.312,117.979,4,202507,tiktok,7/29/2022,https://i.scdn.co/image/ab67616d0000b2730f96b6acd579a3a567943457,https://p.scdn.co/mp3-preview/e865da462366a189653d6ca74d268c89d8a6cc7f?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:1ri9ZUkBJVFUdgwzCnfcYs,Becky G,MAMIII,81,87,0.843,0.7,-3.563,0.0803,0.0934,0,0.14,0.899,93.991,4,226088,tiktok,2/10/2022,https://i.scdn.co/image/ab67616d0000b27372babf690675fe969470e8ee,https://p.scdn.co/mp3-preview/a2748f563c888258e379756cdc94922b9c7c9cde?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:3zc9SflSDf8EnFc7NNoqO9,VINAI,Running To You (feat. Caden),64,65,0.579,0.727,-5.149,0.0399,0.0321,0,0.714,0.246,124.09,4,183091,tiktok,7/29/2022,https://i.scdn.co/image/ab67616d0000b273fba2ec82b5da32bbe6e77805,https://p.scdn.co/mp3-preview/31bc61314a82c7d3ce16a970925ce4b540d653d1?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:4FiGNTiypSUjnlbHtULBaJ,P.S.,Good Morning,39,50,0.732,0.511,-5.101,0.0413,0.15,8.92E-06,0.059,0.691,171.907,4,161423,tiktok,3/5/2021,https://i.scdn.co/image/ab67616d0000b273485a25f7259f1aad1eb786fd,https://p.scdn.co/mp3-preview/2d082109695661b4ac9f2b709ac451e3cc2e16b3?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),81,4,0.61,0.508,-6.682,0.152,0.297,0,0.384,0.758,178.818,4,137876,tiktok,3/31/2021,https://i.scdn.co/image/ab67616d0000b273664034dd80e91b28f773598d,https://p.scdn.co/mp3-preview/abcdb00728469f85f0f83cecd368cd9acb704c48?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:3JPcXBN7SyQaOp2JHkt5JN,Thatsimo,Tainted Love,44,47,0.646,0.765,-7.586,0.0448,0.0437,0.000141,0.159,0.362,126.024,4,146667,tiktok,8/5/2022,https://i.scdn.co/image/ab67616d0000b27346415133a1e5fd9b8f15edec,https://p.scdn.co/mp3-preview/f73a00ab32c2ce3f3a0716604e58b9bcc480ea37?cid=774b29d4f13844c495f206cafdad9c86,6A,0,6,7,A,7A,
spotify:track:7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,65,76,0.855,0.463,-7.454,0.0367,0.217,1.77E-05,0.347,0.866,102.931,4,122773,tiktok,5/14/2021,https://i.scdn.co/image/ab67616d0000b273aeeb722667c831a4f5429ff0,https://p.scdn.co/mp3-preview/7a98aef319c0388644cd31fe57c5927fa8d6e0cf?cid=774b29d4f13844c495f206cafdad9c86,3B,1,3,4,B,4B,
spotify:track:09gysnJpfQ3ublBmJDfcEC,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),64,80,0.87,0.523,-8.052,0.0602,0.433,2.07E-05,0.113,0.319,110.02,4,204764,tiktok,9/16/2021,https://i.scdn.co/image/ab67616d0000b273e859698c8fe21d42a13ec252,https://p.scdn.co/mp3-preview/a93f9f690e92994309aa18678649da2c78f47289?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:0SNWtEK9hCz0XvzNBO7OM1,loafers,Can't Get You Out of My Head,48,52,0.642,0.61,-9.194,0.0992,0.16,6.89E-06,0.408,0.294,129.886,3,168000,tiktok,7/29/2022,https://i.scdn.co/image/ab67616d0000b273691ce8c24cb9fc2c4d9731b1,https://p.scdn.co/mp3-preview/344741c5f222a100f952183b8258299b52ec2fbb?cid=774b29d4f13844c495f206cafdad9c86,2A,0,2,3,A,3A,
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,81,88,0.737,0.846,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,4,143901,tiktok,9/17/2021,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/d62f4961618e4b4d40d823a11c6a6c1bf3fbd649?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:7ErTGpzyVJyYiKh6sq4mbc,JAM & Philly,We Know,21,39,0.871,0.819,-6.022,0.256,0.142,0,0.106,0.712,112.114,4,198982,tiktok,7/8/2022,https://i.scdn.co/image/ab67616d0000b2730e91f32c83bab07504048172,https://p.scdn.co/mp3-preview/45a0deaab8b496ee2e96b43bd1efe95f00c2fead?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:6zSpb8dQRaw0M1dK8PBwQz,Elton John,Cold Heart - PNAU Remix,82,73,0.795,0.8,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,4,202735,tiktok,8/13/2021,https://i.scdn.co/image/ab67616d0000b2739f5cce8304c42d3a5463fd23,https://p.scdn.co/mp3-preview/ad1d19030b56104de9f3d05b8f1c7aebac8f6d12?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:1I4lCSP69P74nU3a6Su5L2,Duke & Jones,Jiggle Jiggle,64,81,0.864,0.412,-5.886,0.273,0.458,0.00087,0.124,0.654,99.992,4,97209,tiktok,5/13/2022,https://i.scdn.co/image/ab67616d0000b2738b46921b586889dabff7ba3f,https://p.scdn.co/mp3-preview/8f578f1fa25187a0c7fc5231f84a161a2c780cb1?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,82,84,0.912,0.594,-4.894,0.226,0.0319,0.00122,0.123,0.514,123.07,4,234093,tiktok,7/10/2012,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,https://p.scdn.co/mp3-preview/412725e176d00fdf6c30c3085ff02f46faf4939d?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:796ZoKbBxMhVcdGtHcfBTZ,MISERO,Would I Lie to You,40,51,0.796,0.731,-7.725,0.0669,0.529,0.239,0.143,0.498,120.067,4,174000,tiktok,8/12/2022,https://i.scdn.co/image/ab67616d0000b273b253a6b4c4f852d041964e9d,https://p.scdn.co/mp3-preview/b92d2b9acb4af822e45776353b00da7af9a2d0a1?cid=774b29d4f13844c495f206cafdad9c86,7A,0,7,8,A,8A,
spotify:track:4CNF65s1C2gxtoPBiUBjPC,Alex D'Rosso,Crazy,56,53,0.681,0.865,-4.542,0.198,0.282,0.000169,0.33,0.494,123.056,4,148293,tiktok,6/17/2022,https://i.scdn.co/image/ab67616d0000b27341488d60f6c8ed6db284fbca,https://p.scdn.co/mp3-preview/f4edebaf2eb068dfc0d7095a8db33f4e30675860?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,70,80,0.7,0.49,-5.187,0.076,0.186,0,0.117,0.569,79.982,4,161803,tiktok,5/28/2021,https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc,https://p.scdn.co/mp3-preview/ed2924a4ba398a5d4635525670bb849916db917c?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,Trinidad Cardona,Dinero,63,73,0.708,0.782,-4.687,0.0674,0.00772,0,0.107,0.484,119.997,4,160880,tiktok,2/2/2018,https://i.scdn.co/image/ab67616d0000b27338c99f64fec0cfebda3bfb6f,https://p.scdn.co/mp3-preview/62d06a5ad88daa1f29f5d2ad6369afab95b0f5c7?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:7rMBNRvWQ0a2jFfONKHlyb,Nippandab,Pieces,40,42,0.698,0.78,-6.251,0.0626,0.157,0.0325,0.309,0.203,122.076,4,177956,tiktok,8/5/2022,https://i.scdn.co/image/ab67616d0000b27374e0e64722485cd88ad185b1,https://p.scdn.co/mp3-preview/328741acec8657d78486cbc12357fe628d76b996?cid=774b29d4f13844c495f206cafdad9c86,6B,1,6,7,B,7B,
spotify:track:0So2sgVa8aJiARPl2P29u2,SALES,Pope Is a Rockstar,61,74,0.725,0.446,-8.958,0.0287,0.85,0.243,0.107,0.311,90.024,4,187333,tiktok,4/20/2016,https://i.scdn.co/image/ab67616d0000b2731138eea74b6d7e06289bedaa,https://p.scdn.co/mp3-preview/aff5fea2958b4f6f40e5b53cf5288e8e61fd2a89?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:2JZBn9EGj2alWVLiIAGL4H,Asketa & Natan Chaim,Looking for Love,42,0,0.748,0.894,-4.677,0.0998,0.311,2.9E-05,0.239,0.503,120.004,4,148000,tiktok,8/19/2022,https://i.scdn.co/image/ab67616d0000b273a71a1cef8b193f96c76e75a4,https://p.scdn.co/mp3-preview/a857063bc93fe8019a8e19871cf5ebe316136a6d?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:1uMHCAyGmHqyygoNRuo7MV,bbno$,edamame (feat. Rich Brian),72,77,0.815,0.848,-4.704,0.115,0.023,0.000162,0.0265,0.684,106.032,4,133707,tiktok,7/24/2021,https://i.scdn.co/image/ab67616d0000b273545a202ab06885cf2c6621ca,https://p.scdn.co/mp3-preview/f98f3318817a12e36bcd4c17569b52b0be5643d5?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,82,79,0.535,0.388,-9.805,0.155,0.507,0,0.11,0.412,106.703,5,174000,tiktok,12/3/2021,https://i.scdn.co/image/ab67616d0000b2732cb5c3a1013e6be7084da957,https://p.scdn.co/mp3-preview/2341ad886e3541e117709ffce5a6b960b1ed7f39?cid=774b29d4f13844c495f206cafdad9c86,7A,0,7,8,A,8A,
spotify:track:0hr1uftboYFqgJadb7ecML,YES YES,She Wolf (Falling to Pieces),54,0,0.592,0.719,-5.044,0.0452,0.00858,0,0.635,0.169,125.03,4,171028,tiktok,8/19/2022,https://i.scdn.co/image/ab67616d0000b2734e287a2a8928a5f2ca80692a,https://p.scdn.co/mp3-preview/8069d328be114c4000f395cc5c2aa9f4bc6ddf19?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:0o7p0yZL6fJ4EbciC8yP0X,Coopex,Memories,60,64,0.745,0.862,-4.18,0.116,0.335,0.000623,0.102,0.738,123.979,4,138453,tiktok,5/28/2021,https://i.scdn.co/image/ab67616d0000b27374d805a6a961203da19d18b7,https://p.scdn.co/mp3-preview/e4e471af678bce34516a638b44fa3dde37c13e0c?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:4iwiYqzoLImJraKQ9Pf2I2,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),52,68,0.807,0.898,-5.837,0.0393,0.188,0.000395,0.0824,0.743,112.998,4,227101,tiktok,1/7/2022,https://i.scdn.co/image/ab67616d0000b27330c1628fee09752bf4474320,https://p.scdn.co/mp3-preview/e9474e8282abcce4e329a4bca9032e04279b53b4?cid=774b29d4f13844c495f206cafdad9c86,6A,0,6,7,A,7A,
spotify:track:2XdwFXMdrq9OXqI95senyk,Why Not,Say My Name,36,54,0.773,0.74,-5.052,0.0315,0.00779,2.48E-05,0.15,0.659,125.981,4,160026,tiktok,6/17/2022,https://i.scdn.co/image/ab67616d0000b2736e97eed1d1ba33f4311622a9,https://p.scdn.co/mp3-preview/c4c32517359fef84bc51069d325bb25222243589?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,88,89,0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,172627,tiktok,6/25/2021,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/01b49a95f322c2c708b48e56a9da43777620af9b?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:4pryE6cN2gFL1FVF5fYINl,Bruno Mars,Leave The Door Open,86,31,0.586,0.616,-7.964,0.0324,0.182,0,0.0927,0.719,148.088,4,242096,tiktok,11/12/2021,https://i.scdn.co/image/ab67616d0000b273d0bbd3ea2ec554f17a6603cc,https://p.scdn.co/mp3-preview/6e905ca8273bd2c5464c35d0ce10da306a86b11b?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,59,76,0.646,0.471,-9.247,0.157,0.122,0,0.125,0.455,170.084,4,232813,tiktok,11/19/2021,https://i.scdn.co/image/ab67616d0000b273d4e10cba96b669683d0f8069,https://p.scdn.co/mp3-preview/0d53059bc5a006fd199d0b7383d5998382624fa9?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:27rxt2xup4u6HGQoiIczEz,Dame Dame,Paint It Black,48,56,0.69,0.741,-7.405,0.0363,0.0433,0.00429,0.0975,0.0774,125.985,4,146190,tiktok,7/15/2022,https://i.scdn.co/image/ab67616d0000b273d56ac2a8e7f228324563d0af,https://p.scdn.co/mp3-preview/8612854980518c5668f6d9ebd91a91a3c58494e4?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:7cdy4PbCdDZZNjyxoZyE0c,Dirty Heads,Vacation,65,67,0.736,0.751,-5.588,0.034,0.0381,0,0.105,0.839,150.064,4,209722,tiktok,8/11/2017,https://i.scdn.co/image/ab67616d0000b2734e75e886f4f83e3d745bba40,https://p.scdn.co/mp3-preview/271e5999183f83d93e38badba8a242f86fa9f264?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:0srHt7dvF0U5ReVRVS3fz0,Lucas Estrada,Free Falling Love,63,58,0.771,0.932,-3.727,0.0424,0.311,0.000158,0.116,0.139,120.012,4,155000,tiktok,6/3/2022,https://i.scdn.co/image/ab67616d0000b2733529c9be1d3b0c19c9a58a2f,https://p.scdn.co/mp3-preview/0d65de8d3c78a300f7eafeaadf0e20203d677288?cid=774b29d4f13844c495f206cafdad9c86,7A,0,7,8,A,8A,
spotify:track:5ArYpPDkQAb0SGYBVgzSHL,Harddope,Ocean Drive,49,51,0.645,0.868,-6.861,0.0828,0.0661,0.00471,0.241,0.51,120.009,4,197000,tiktok,7/15/2022,https://i.scdn.co/image/ab67616d0000b273c326199ce43cd10d32aaef3c,https://p.scdn.co/mp3-preview/40f6d9e82818ae2756e1b22b50842a967656a748?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:748mdHapucXQri7IAO8yFK,Doja Cat,Kiss Me More (feat. SZA),88,82,0.762,0.701,-3.541,0.0286,0.235,0.000158,0.123,0.742,110.968,4,208867,tiktok,4/9/2021,https://i.scdn.co/image/ab67616d0000b273908280d9807127e185b71d56,https://p.scdn.co/mp3-preview/4467817b1adf581526b65d077b5b4354e7007928?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',78,86,0.714,0.8,-4.808,0.0504,0.127,0,0.359,0.589,134.002,4,211560,tiktok,12/8/2017,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,https://p.scdn.co/mp3-preview/49cf31ccb79722050016ea70c140a4df38211c61?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:40dZ2LVhgseIW8Xf0j2eFX,Farux,The Hills,45,48,0.656,0.778,-6.838,0.265,0.4,0,0.533,0.736,125.916,4,129717,tiktok,7/29/2022,https://i.scdn.co/image/ab67616d0000b2738ea8d5113dc3003ecb13c4fd,https://p.scdn.co/mp3-preview/29ddc6fe6c5a3c832bfbff30e13a971ff439e228?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:0IcXR5qKHKQESlDB8PdPT0,Jungle Jonsson,Young Folks,40,48,0.75,0.731,-7.367,0.0379,0.068,3.63E-05,0.184,0.335,134.977,4,174222,tiktok,7/8/2022,https://i.scdn.co/image/ab67616d0000b2730ca0d6a4a1cec76535b13641,https://p.scdn.co/mp3-preview/f73309127b6023397edc71f12d022b69fe1fd9f3?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,85,88,0.563,0.664,-5.044,0.154,0.335,0,0.0849,0.688,166.928,4,178147,tiktok,5/21/2021,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://p.scdn.co/mp3-preview/3849f6e821a9f55bc736e53791b8d88938e3034e?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:0x9ufSIkqnuyx1eH6sAXAv,Nito-Onna,Complicated,61,52,0.724,0.692,-4.997,0.109,0.074,0,0.0937,0.419,134.088,4,152126,tiktok,4/29/2022,https://i.scdn.co/image/ab67616d0000b27371314275849adc5caaa2885d,https://p.scdn.co/mp3-preview/fc4d0c0da0f2abf9c4c6c2b431e5c891cbc2fceb?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:6FvSS3Goz7OC8oCC2eWqe8,Tesher,Jalebi Baby (Tesher x Jason Derulo),61,73,0.691,0.829,-7.179,0.0412,0.0289,0,0.254,0.866,93.059,4,169154,tiktok,5/28/2021,https://i.scdn.co/image/ab67616d0000b273a56f3d8136a0690b75b419d8,https://p.scdn.co/mp3-preview/19af7f9afbb89e1ffbc3e724e0610a8dd3b2650a?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:0HwqeFcaYcoTXSLwsNirI4,Dame Dame,You Don't Know Me,48,49,0.701,0.836,-6.521,0.275,0.0304,0.000143,0.635,0.373,124.953,4,157320,tiktok,6/17/2022,https://i.scdn.co/image/ab67616d0000b273e6eae0ecdfbf703c631d09b9,https://p.scdn.co/mp3-preview/4a72db411383a7af6fd5d4c4e1fb341939ffbbd8?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,86,76,0.498,0.59,-4.721,0.032,0.511,0,0.107,0.0784,145.867,4,217867,tiktok,10/5/2010,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,https://p.scdn.co/mp3-preview/2e4ae8810692eba545c70878d504321a1017e708?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:2bPtOhVdI2FHM6yQXjqZBR,MØRFI,Say It Right,39,50,0.764,0.793,-6.506,0.0709,0.0132,0.00098,0.319,0.127,124.084,4,129677,tiktok,7/22/2022,https://i.scdn.co/image/ab67616d0000b27304b69229b554abb8efc1c59b,https://p.scdn.co/mp3-preview/33357a8773379dd6923abd4e05a765341a5ea4cd?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:3Ofmpyhv5UAQ70mENzB277,Masked Wolf,Astronaut In The Ocean,68,79,0.778,0.695,-6.865,0.0913,0.175,0,0.15,0.472,149.996,4,132780,tiktok,1/6/2021,https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f,https://p.scdn.co/mp3-preview/25243b032639be974f9ba0cc5b7d3010bd7fe371?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:7CEIFwLf4XmFz8okORSizE,Naeleck,Creep,61,65,0.615,0.829,-4.567,0.0421,0.0555,0.00156,0.426,0.0754,124.013,4,203226,tiktok,6/3/2022,https://i.scdn.co/image/ab67616d0000b273b8aae4c1cac1d205ee1f29e0,https://p.scdn.co/mp3-preview/5923fdd254820e1f1656c4eb7502e39b311030e4?cid=774b29d4f13844c495f206cafdad9c86,6B,1,6,7,B,7B,
spotify:track:0mKkKD5ci135gF4t3TjRDZ,Farux,Counting Stars,45,54,0.659,0.721,-6.877,0.264,0.501,0,0.109,0.454,124.791,4,144935,tiktok,2/25/2022,https://i.scdn.co/image/ab67616d0000b2739702b07f88ad05ab3b874b29,https://p.scdn.co/mp3-preview/1843648b04d6fc3ba7940d67f2ed447a8999a571?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:25j0Sape7qZbq6ZPLFefTT,Erica Banks,Buss It,54,0,0.918,0.434,-9.541,0.173,0.569,3.14E-06,0.123,0.75,109.997,4,188735,tiktok,6/19/2020,https://i.scdn.co/image/ab67616d0000b273278801b5a5f0baee61a4ac29,https://p.scdn.co/mp3-preview/edb61a623f81f1ffdd46a5e1fa6d15a2dd893699?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:14TOuI5GwoRT8sNSVGRuf2,Amero,When You Were Young,46,31,0.806,0.845,-4.753,0.19,0.0825,0,0.26,0.508,125.998,4,128095,tiktok,8/12/2022,https://i.scdn.co/image/ab67616d0000b273caceab637e6efe94c04fcbaa,https://p.scdn.co/mp3-preview/4c96693300bf35895dee2eeac5773da696a8d491?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:1PN3QWVSgpLgihzqaZdKxP,Farux,Apologize,45,48,0.677,0.71,-7.108,0.0552,0.532,0,0.337,0.325,126.109,4,129410,tiktok,7/8/2022,https://i.scdn.co/image/ab67616d0000b273eebfbbc942ea0443534d5258,https://p.scdn.co/mp3-preview/6e49e59c041aceb3f38a235bbdc55a81020924b0?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:2X3ndhCUzeFL07CWpjxAet,Glamii,Beauty And A Beat,38,36,0.746,0.866,-3.113,0.148,0.124,1.26E-05,0.596,0.519,128.054,4,138750,tiktok,8/5/2022,https://i.scdn.co/image/ab67616d0000b27368d782b857626fa7a5d1d3af,https://p.scdn.co/mp3-preview/0618844b87395bafe78a428c442d7fc38451ce14?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:1kILaRa2DB5lHiIjCUR4et,Padé,Why,39,38,0.61,0.902,-4.351,0.0764,0.133,0.000333,0.119,0.478,186.049,3,154839,tiktok,7/8/2022,https://i.scdn.co/image/ab67616d0000b2737d208c738214784d296e4320,https://p.scdn.co/mp3-preview/75513557c4e8c32d3438fb498871970d2fb912ed?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:6f5ExP43esnvdKPddwKXJH,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),68,83,0.717,0.671,-5.077,0.0337,0.0018,2.54E-06,0.0921,0.699,110.054,4,160657,tiktok,9/24/2021,https://i.scdn.co/image/ab67616d0000b2736b742298f7f36717855c4caf,https://p.scdn.co/mp3-preview/5b8a98b19e5fcca99dc880f865b8df70744bd444?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:18asYwWugKjjsihZ0YvRxO,Tiësto,The Motto,82,87,0.754,0.763,-4.627,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,164819,tiktok,11/4/2021,https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e,https://p.scdn.co/mp3-preview/bf5bc1080a2416f74152f30febd4495e310c8140?cid=774b29d4f13844c495f206cafdad9c86,7A,0,7,8,A,8A,
spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,88,85,0.664,0.609,-6.509,0.0707,0.304,0,0.0926,0.194,130.041,4,210560,tiktok,6/25/2021,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/c707247354131537f5d7b0935f38db827711e76c?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:2VCelUZGRUFXBQcSxCNaCb,DLAY,Whatever You Like,34,49,0.687,0.679,-9.426,0.0432,0.109,0.000986,0.104,0.614,123.976,4,144677,tiktok,7/15/2022,https://i.scdn.co/image/ab67616d0000b273bb2d8c39a93bef2ef415447a,https://p.scdn.co/mp3-preview/d114f6163f44af78a5843e2f7ab6b6e99949a5d9?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,70,79,0.831,0.554,-9.998,0.218,0.161,6.12E-05,0.152,0.396,140.026,4,168228,tiktok,9/10/2021,https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19,https://p.scdn.co/mp3-preview/41755c0c31a875ea25221f43b284539522f11e81?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,69,85,0.345,0.941,-9.918,0.0466,3.84E-05,0.633,0.0511,0.407,179.626,4,147062,tiktok,5/15/2021,https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f,https://p.scdn.co/mp3-preview/a180c79931d9fc3ee88b502421ed836e434c4475?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:0oJNUbobAD9a4oVjJGOqGy,Nito-Onna,Heart of Glass,61,54,0.75,0.838,-5.132,0.124,0.194,7.99E-06,0.313,0.397,123.89,4,144245,tiktok,1/28/2022,https://i.scdn.co/image/ab67616d0000b273cbf7fe46e49edbbffb5166fb,https://p.scdn.co/mp3-preview/752749ffdd3b88c185d93cae9e15d8123ca850f3?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
